SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P32239,CCKBR,,,0.38817827,0.496113468,,,,,,0.855837576,0,0,0,0
P13500,CCL2,0.651959199,,0.229018333,0.785325539,,0.601020001,1.153029592,,,0.619365977,0,0,1,0
P13501,CCL5,,,0.258223325,0.590759841,,,,,,0.647526345,0,0,0,0
Q9BSQ5,CCM2,0.400311045,0.123572058,0.671322605,0.121827222,0.388415447,0.856992549,0.383931865,0.410190158,0.617671975,0.406690281,0,0,0,0
O00622,CCN1,,,0.440184301,0.714909581,,,,,,0.909370041,0,0,0,0
P29279,CCN2,0.593366293,,0.297634938,0.856112663,,0.710805489,1.096562564,,,0.734594964,0,0,0,0
P20248,CCNA2,,,0.501437326,0.764743402,,,,,,0.98604539,0,0,0,0
P14635,CCNB1,0.548545512,0.10011838,0.543459822,0.813437975,0.335502724,1.042709527,1.043466393,0.334684754,0.404657753,1.037757843,0,0,1,0
P24385,CCND1,0.653042292,0.333184409,0.538168806,0.797514449,0.76378101,1.027416274,1.154852141,0.769330912,0.77497068,1.030544808,0,0,0,0
P30279,CCND2,0.577086207,0.314680835,0.694165249,0.854240862,0.737815036,1.070502983,1.078743092,0.738439949,0.758068966,1.201101722,0,0,1,0
P30281,CCND3,,,0.517457579,0.733638908,,,,,,1.003364794,0,0,0,0
P24864,CCNE1,0.673086726,,0.480447508,0.81782133,,0.958680897,1.176809406,,,0.965382557,1,0,0,0
Q16589,CCNG2,,,0.590819007,0.615574625,,,,,,1.088686738,0,0,0,0
P22674,CCNO,,,0.809884133,0.52739285,,,,,,1.019266668,0,0,0,0
O60563,CCNT1,,,0.475997302,0.643567708,,,,,,0.953946605,0,0,0,0
P32246,CCR1,,,0.389883111,0.462754274,,,,,,0.865885389,0,0,0,0
P41597,CCR2,0.593366293,,0.298695075,0.535256405,,0.712454807,1.027904234,,,0.716395581,0,0,1,0
P51681,CCR5,,,0.172308565,0.455074503,,,,,,0.494993561,0,0,0,0
O00421,CCRL2,,,0.610948101,0.629237636,,,,,,1.109664871,0,0,0,0
P08571,CD14,,,0.100656805,0.647923359,,,,,,0.357343589,0,0,0,0
Q86VB7,CD163,0.597814194,,0.417838354,0.051209236,,0.882525414,0.228989189,,,0.181816689,0,0,1,0
Q04900,CD164,,0.030742814,0.60852413,0.627920696,,,,0.180537253,0.188232735,1.107129769,0,0,0,0
Q8N6Q3,CD177,,,0.474332878,0.405319001,,,,,,0.884349242,0,0,0,0
P15391,CD19,,,0.089809304,0.37800762,,,,,,0.298295784,0,0,0,0
P15813,CD1D,0.564825598,,0.483562478,0.691399453,,0.969384464,1.05686635,,,0.962402075,0,0,0,0
P41217,CD200,,,0.467477072,0.500832104,,,,,,0.95979711,0,0,0,0
Q8TD46,CD200R1,,,0.558616735,0.089867716,,,,,,0.313118776,0,0,0,0
Q15762,CD226,,,0.470063334,0.10749378,,,,,,0.344882388,0,0,0,0
P25063,CD24,0.564825598,,0.492877105,0.787672939,,0.980751571,1.059741294,,,0.977491744,0,0,1,0
Q9NZQ7,CD274,0.63969859,,0.343144697,0.824567549,,0.778065891,1.142858251,,,0.792331079,0,0,1,0
Q5ZPR3,CD276,0.544097612,,0.576182199,0.168252961,,1.03988851,0.483097323,,,0.484743229,0,0,1,0
P20138,CD33,,,0.235840593,0.417445024,,,,,,0.630076834,0,0,0,0
P28906,CD34,,0.165443184,0.355866164,0.60461093,,,,0.502363929,0.481758657,0.797111732,0,0,1,0
P01730,CD4,,,0.097076318,0.693887274,,,,,,0.361943869,0,0,1,0
P16070,CD44,,0.105449834,0.41534644,0.880695278,,,,0.339638615,0.437189549,0.894131409,0,0,0,0
P15529,CD46,,,0.379263476,0.525548864,,,,,,0.838084795,0,0,0,0
Q08722,CD47,,,0.490216519,0.574152108,,,,,,0.976422218,0,0,0,0
P13987,CD59,,,0.085084128,0.794608074,,,,,,0.369522535,0,0,0,0
P34810,CD68,,,0.23758837,0.678644762,,,,,,0.617729436,0,0,1,0
P11912,CD79A,,,0.376648019,0.648334939,,,,,,0.825062349,0,0,0,0
P27701,CD82,,,0.411197532,0.683261818,,,,,,0.871454758,0,0,0,0
P01732,CD8A,,,0.154520791,0.688711092,,,,,,0.473661361,0,0,0,0
P14209,CD99,0.148234468,0.773806561,0.63505409,0.380504217,0.481273675,0.452172193,0.453744227,1.134790498,0.83622655,0.830542711,0,0,1,0
O60729,CDC14B,,,0.627070674,0.604848375,,,,,,1.10320419,0,0,0,0
Q12834,CDC20,,,0.431386368,0.730831677,,,,,,0.898923064,0,0,0,0
Q9UJX2,CDC23,,,0.648133433,0.739785719,,,,,,1.147265247,0,0,0,0
P30304,CDC25A,0.494400507,0.042937749,0.535471314,0.702609403,0.174569649,0.986736823,0.975510216,0.187080799,0.247114556,1.023582547,0,0,0,0
P30307,CDC25C,,0.041292269,0.471953946,0.780575528,,,,0.163294246,0.274880013,0.952034574,0,0,0,0
Q8NHZ8,CDC26,,,0.641506784,0.390290057,,,,,,0.843735603,0,0,0,0
P30260,CDC27,,,0.508031299,0.51647474,,,,,,1.006425417,0,0,0,0
P49427,CDC34,,,0.539230652,0.695299778,,,,,,1.027872896,0,0,0,0
P60953,CDC42,,,0.369584348,0.715239651,,,,,,0.817107979,0,0,0,0
Q6P1J9,CDC73,,,0.501462758,0.532256037,,,,,,0.99579551,0,0,0,0
Q9BWT1,CDCA7,0.511109017,,0.635800858,0.590511104,,0.996578411,0.999843531,,,1.087041344,0,0,0,0
Q96GN5,CDCA7L,0.498848408,,0.711695015,0.357258696,,0.98094302,0.811106683,,,0.800019253,0,0,0,0
P12830,CDH1,0.590429909,0.115405111,0.398484213,0.774260025,0.377036822,0.857209448,1.087094377,0.367430534,0.421173994,0.859797888,0,0,0,0
P55290,CDH13,,,0.464076259,0.580904701,,,,,,0.943436232,0,0,0,0
P19022,CDH2,0.544097612,,0.441589915,0.70398196,,0.919307388,1.033456373,,,0.910823866,0,0,0,0
P33151,CDH5,0.527389103,,,0.44958058,,,0.932168934,,,,0,0,0,0
P06493,CDK1,0.577086207,,0.39860436,0.862066632,,0.858495131,1.07955544,,,0.870380824,0,0,1,0
Q9UQ88,CDK11A,,,0.608098348,0.163205678,,,,,,0.477788688,0,0,0,0
P21127,CDK11B,,,0.50847934,0.151796872,,,,,,0.448157676,0,0,0,0
O94921,CDK14,,0.082173789,0.595128252,0.701575893,,,,0.303123948,0.333044084,1.090305024,0,0,0,0
Q00536,CDK16,0.478120421,,0.602744782,0.095009106,,0.958902795,0.31389568,,,0.334335434,0,0,0,0
P24941,CDK2,0.527389103,0.006228725,0.409078496,0.877040598,0.076209728,0.878899975,1.026171191,0.021757025,0.24450077,0.885774528,0,0,1,0
Q8IZL9,CDK20,,0.065451921,0.376162378,,,,,0.223301812,,,,0,0,0
O75956,CDK2AP2,0.577086207,,,0.631637276,,,1.072449207,,,,0,0,0,0
P11802,CDK4,0.581534108,0.119406186,0.480361166,0.72401844,0.384276678,0.96357746,1.075604629,0.374329146,0.414820042,0.959135479,0,0,1,0
Q00535,CDK5,0.593366293,,,0.588263245,,,1.08776102,,,,0,0,0,0
Q00534,CDK6,0.70866993,0.208295222,0.642332041,0.76919406,0.572624566,1.140780111,1.209973294,0.564508858,0.582995567,1.142211273,1,0,1,0
P50750,CDK9,0.560377698,,,0.375995442,,,0.828949403,,,,1,0,0,0
P38936,CDKN1A,,0.250960933,0.51213572,0.929753825,,,,0.639536437,0.683841704,1.016143652,0,0,0,0
P46527,CDKN1B,0.564825598,0.142825497,0.535999206,0.832066093,0.432150042,1.031895979,1.063168668,0.429857727,0.487526927,1.031005668,0,0,0,0
P49918,CDKN1C,,,0.444881604,0.805703124,,,,,,0.921276325,0,0,0,0
P42771,CDKN2A,0.583996762,0.247628981,0.481078527,0.793463174,0.629809293,0.964209909,1.081202252,0.637824241,0.649817072,0.963962043,0,0,0,0
P42772,CDKN2B,0.366894026,0.070743625,0.555120338,0.702093088,0.240318047,0.816653573,0.812768219,0.265678779,0.308765304,1.045943399,0,0,0,0
P42773,CDKN2C,0.524452718,0.039937046,0.570045113,0.633154495,0.175159923,1.01779368,1.012404777,0.190476371,0.213349585,1.064511135,0,0,0,0
P55273,CDKN2D,0.560377698,0.076662632,,0.752156278,0.281602506,,1.052949332,,0.33811211,,0,0,0,0
Q16878,CDO1,,,0.601626079,0.465020795,,,,,,0.942764392,0,0,0,0
P40198,CEACAM3,,,0.296720104,0.713751497,,,,,,0.713406,0,0,0,0
P17676,CEBPB,,,0.259823203,0.771669153,,,,,,0.664866464,0,0,0,0
Q7Z7K6,CENPV,,0.340866076,0.373998952,0.519634505,,,,0.82465922,0.783349322,0.831579451,0,0,0,0
Q9HA82,CERS4,,0.062673155,,0.524622651,,,,,0.237458641,,0,0,0,0
P23141,CES1,,,0.427365128,0.244040098,,,,,,0.642629388,0,0,0,0
O00748,CES2,,,0.431942457,0.423546791,,,,,,0.920805165,0,0,0,0
P08603,CFH,,,0.242867366,0.292908553,,,,,,0.701844561,0,0,0,0
P23528,CFL1,,,0.408532975,0.544083451,,,,,,0.875691996,0,0,0,0
O15519,CFLAR,,0.161012314,0.479753924,0.870586424,,,,0.468641187,0.529423565,0.97051043,0,0,0,0
P0DN86,CGB3,,,0.405600187,0.325597309,,,,,,0.788231719,0,0,0,0
P0DN86,CGB3,,,0.242602807,0.325597309,,,,,,0.680816068,0,0,0,0
Q13112,CHAF1B,,,0.603816228,0.476468748,,,,,,0.956786458,0,0,0,0
Q12873,CHD3,,,0.553910812,0.346326531,,,,,,0.787068057,0,0,0,0
Q8TD26,CHD6,,,0.648841341,0.38738731,,,,,,0.839702044,0,0,0,0
Q9P2D1,CHD7,0.593366293,,0.546015425,0.333247281,,1.040304641,0.764807733,,,0.768522313,0,0,1,0
Q9HCK8,CHD8,,,0.58862593,0.098808756,,,,,,0.339883231,0,0,0,0
Q3L8U1,CHD9,,,0.677785698,0.505148927,,,,,,0.988272572,0,0,0,0
O14757,CHEK1,0.581534108,,0.52920481,0.855697704,,1.022056138,1.083729567,,,1.025749747,0,0,1,0
O96017,CHEK2,,,0.557682866,0.774395776,,,,,,1.051001692,0,0,1,0
P10645,CHGA,,0.250460747,0.330160171,0.495092711,,,,0.693248845,0.640759938,0.771306223,0,0,0,0
Q8WUD6,CHPT1,0.597814194,,,0.490283225,,,0.97416905,,,,0,0,0,0
P08172,CHRM2,0.494400507,,,0.036114841,,,0.154423504,,,,0,0,0,0
P02708,CHRNA1,,,0.546349,0.089867716,,,,,,0.310763922,0,0,0,0
P43681,CHRNA4,,,0.34944756,0.256266831,,,,,,0.694078658,0,0,0,0
Q07001,CHRND,,,0.631477861,0.085953665,,,,,,0.321042349,0,0,0,0
Q99828,CIB1,0.564825598,,,0.642101814,,,1.05818962,,,,0,0,0,0
Q96RK0,CIC,0.531837003,0.076513984,0.578566478,0.400701944,0.274938259,1.025444333,0.866835032,0.28561486,0.258247836,0.861202399,0,0,1,0
Q9UHD4,CIDEB,,,0.627710461,0.629893968,,,,,,1.127574505,0,0,0,0
Q9UPZ9,CILK1,0.577086207,,,0.650180172,,,1.071519074,,,,0,0,0,0
Q9ULV3,CIZ1,0.445131826,0.079935373,0.606516337,0.537042483,0.270724383,0.917312427,0.924916976,0.300800271,0.284607019,1.028821031,0,0,0,0
P12277,CKB,,,0.490791076,0.683994069,,,,,,0.971103099,0,0,0,0
P33552,CKS2,,,0.587248674,0.635737915,,,,,,1.08345777,0,0,0,0
P51798,CLCN7,,,0.553875794,0.363107576,,,,,,0.811385962,0,0,0,0
O95832,CLDN1,,,0.358531297,0.733638908,,,,,,0.803228143,0,0,0,0
O75508,CLDN11,0.544097612,,,0.592000476,,,1.03823433,,,,0,0,0,0
P56747,CLDN6,,0.239830135,,0.372951924,,,,,0.652777983,,0,0,0,0
Q8IUN9,CLEC10A,,,0.526084843,0.075262347,,,,,,0.270564452,0,0,0,0
O15516,CLOCK,,,0.421788624,0.323204123,,,,,,0.778925302,0,0,0,0
Q9HAW4,CLSPN,,,0.564345661,0.766280692,,,,,,1.05800309,0,0,0,0
P09497,CLTB,,0.054115335,,0.607448065,,,,,0.23935641,,0,0,0,0
P62633,CNBP,,,0.472072384,0.619444615,,,,,,0.950287789,0,0,0,0
O75829,CNMD,,,0.586171607,0.537635513,,,,,,1.031364333,0,0,0,0
O75175,CNOT3,,,0.623821679,0.410317888,,,,,,0.871083707,0,0,0,0
P09543,CNP,,,0.496271196,0.319578565,,,,,,0.754783256,0,0,0,0
P21554,CNR1,,,0.23080416,0.631202387,,,,,,0.602555302,0,0,0,0
P34972,CNR2,,,0.323471733,0,,,,,,-0.045370915,0,0,0,0
O94779,CNTN5,,0.024441628,,0.119484857,,,,,0.105018525,,0,0,0,0
P13942,COL11A2,,,0.413722277,0.514882428,,,,,,0.887271697,0,0,0,0
P39060,COL18A1,0.577086207,,0.351739121,0.634879217,,0.792857855,1.07226407,,,0.790383404,0,0,0,0
P08123,COL1A2,0.597814194,,0.450981442,0.75039866,,0.92540195,1.094079367,,,0.924459444,0,0,1,0
P20849,COL9A1,0.561889214,,0.579424343,0.652014247,,1.059792798,1.054453304,,,1.074037304,0,0,0,0
Q14055,COL9A2,0.5781693,,0.568968431,0.638512012,,1.067897361,1.07327088,,,1.063015141,0,0,0,0
Q14050,COL9A3,0.5781693,,,0.542921247,,,1.038313227,,,,0,0,0,0
P49747,COMP,0.594877809,,,0.085953665,,,0.311850701,,,,0,0,0,0
P21964,COMT,,,0.222123406,0.64854052,,,,,,0.589018738,0,0,0,0
Q9UNS2,COPS3,,,0.596560381,0.542338472,,,,,,1.035784734,0,0,0,0
Q9BR76,CORO1B,,,0.637797533,0.535554816,,,,,,1.025060822,0,0,0,0
P10176,COX8A,,,0.297978118,0.517109332,,,,,,0.717442446,0,0,0,0
P20023,CR2,,,0.268882117,0.113548567,,,,,,0.404006676,0,0,0,0
P29762,CRABP1,,,0.503909635,0.766280692,,,,,,0.989034885,0,0,0,0
P29373,CRABP2,0.498848408,,0.514427801,0.798142602,,0.995766148,0.985323245,,,1.003442611,0,0,0,0
P16220,CREB1,,,0.310441533,0.787413012,,,,,,0.741719211,0,0,0,0
Q92793,CREBBP,0.626013113,0.02287482,0.519447405,0.794226921,0.167191526,1.006945945,1.126370002,0.123704994,0.241035096,1.008932576,0,0,1,0
Q9NS37,CREBZF,0.461411912,0.271770001,0.680458592,0.525548864,0.683693534,0.935289929,0.947529551,0.672629947,0.6735942,1.012176994,0,0,0,0
P06850,CRH,0.577086207,,0.197120377,0.414347487,,0.540068767,0.879648921,,,0.554530605,0,0,0,0
P46108,CRK,0.630802789,,,0.323204123,,,0.749012337,,,,0,0,0,0
Q14194,CRMP1,0.581534108,,0.539269516,0.513602533,,1.033737391,1.003706325,,,1.009198129,0,0,0,0
Q5TZA2,CROCC,,0.03793713,0.620504309,0.1206583,,,,0.203596057,0.210480652,0.39370282,0,0,0,0
O43186,CRX,0.333905431,0.138151986,0.608685755,,0.442804657,0.765162719,,0.427916989,,,,0,1,0
O75390,CS,,,0.340613903,0.44559452,,,,,,0.798685857,0,0,0,0
P55060,CSE1L,,,0.490950981,0.330327771,,,,,,0.772345574,0,0,0,0
P09603,CSF1,,,0.299706476,0.610957569,,,,,,0.7136537,0,0,1,0
P07333,CSF1R,0.577086207,,0.439207022,0.63011243,,0.912214354,1.07253964,,,0.90842008,0,0,1,0
P04141,CSF2,0.643063398,,0.468266255,0.782431604,,0.944446482,1.143614882,,,0.947729334,0,0,0,0
P09919,CSF3,0.610074803,,0.468389756,0.66804022,,0.946334969,1.106988614,,,0.943988947,0,0,0,0
P48729,CSNK1A1,0.395863144,,0.628117571,0.491665163,,0.851607767,0.867437285,,,0.97372606,0,0,0,0
P68400,CSNK2A1,,,0.375774077,0.307170506,,,,,,0.770441564,0,0,0,0
P19784,CSNK2A2,,,0.516514885,0.493726336,,,,,,0.989170026,0,0,0,0
Q6UVK1,CSPG4,,,0.490709291,0.504819036,,,,,,0.987742253,0,0,0,0
P49711,CTCF,,,0.352597521,0.365729327,,,,,,0.846236733,0,0,0,0
Q8NI51,CTCFL,,,0.536544237,0.142132293,,,,,,0.428404119,0,0,0,0
Q16619,CTF1,,,0.425589204,0.38199237,,,,,,0.865618028,0,0,0,0
P16410,CTLA4,,,0.15881994,0.145388153,,,,,,0.62088296,0,0,0,0
Q9NSA3,CTNNBIP1,0.41214323,,0.48993652,0.643149604,,0.890060608,0.872858885,,,0.970929844,0,0,0,0
O60716,CTNND1,,,0.41315835,0.587258824,,,,,,0.877152298,0,0,0,0
Q6PD62,CTR9,,,0.622478172,0.389325558,,,,,,0.842961376,0,0,0,0
P07858,CTSB,0.593366293,,0.336985611,0.649361454,,0.770315795,1.089502866,,,0.769233011,0,0,0,0
P07339,CTSD,,,0.230371194,0.755063198,,,,,,0.616220012,0,0,0,0
Q13616,CUL1,,,0.537854212,0.628360311,,,,,,1.028231014,0,0,0,0
Q13618,CUL3,,0.069417801,0.580722308,0.502499699,,,,0.268963948,0.250505389,0.990548767,0,0,0,0
Q14999,CUL7,,,0.59461864,0.108714445,,,,,,0.363155253,0,0,0,0
Q8IWT3,CUL9,,,0.51752422,0.416121379,,,,,,0.890024241,0,0,0,0
P39880,CUX1,0.597814194,,0.448396008,0.340709061,,0.922117161,0.77555222,,,0.798055662,0,0,0,0
Q6UX04,CWC27,,0.318579637,,0.384456517,,,,,0.785259766,,0,0,0,0
P78310,CXADR,0.610074803,,,0.051209236,,,0.233050653,,,,0,0,0,0
P48061,CXCL12,0.606709995,,0.430439156,0.840149593,,0.898396773,1.109343587,,,0.907282731,0,0,0,0
P19876,CXCL3,,,0.503191806,0.648334939,,,,,,0.986636746,0,0,0,0
P10145,CXCL8,,,0.23370907,0.737801636,,,,,,0.618855359,0,0,0,0
P61073,CXCR4,0.653042292,,0.448538796,0.81224233,,0.919519401,1.155816672,,,0.926408104,0,0,0,0
O00574,CXCR6,0.610074803,,0.476754488,0.562643543,,0.956674529,1.057759837,,,0.961268336,0,0,0,0
P13498,CYBA,,,0.440542047,0.734568908,,,,,,0.910628876,0,0,0,0
P99999,CYCS,,,0.368601839,0.822489906,,,,,,0.826089442,0,0,0,0
P04798,CYP1A1,0.593366293,,0.284748988,0.677339292,,0.690541991,1.08862452,,,0.692501734,0,0,0,0
P05177,CYP1A2,,,0.2826527,0.683628164,,,,,,0.689713872,0,0,0,0
Q16678,CYP1B1,0.164514554,,0.439680254,0.736574179,,0.48006297,0.501634924,,,0.909649073,0,0,1,0
Q02318,CYP27A1,,,0.365964776,0.298172629,,,,,,0.759890435,0,0,0,0
P20813,CYP2B6,0.593366293,,0.21179041,0.43456295,,0.567469803,0.90472469,,,0.57946483,0,0,1,0
P11712,CYP2C9,,,0.188819481,0.765163436,,,,,,0.549796472,0,0,0,0
P08684,CYP3A4,,,0.183230441,0.763339071,,,,,,0.539931747,0,0,1,0
P20815,CYP3A5,0.593366293,,0.284551962,0.718357537,,0.690229014,1.088483284,,,0.695597777,0,0,1,0
Q08477,CYP4F3,,,0.120435028,0.734104265,,,,,,0.419475934,0,0,0,0
Q5VWQ8,DAB2IP,0.461411912,,0.563711098,0.52739285,,0.941997829,0.947218578,,,1.022015372,0,0,1,0
Q14118,DAG1,0.577086207,,0.462014019,0.591008375,,0.941243591,1.075619498,,,0.939891212,0,0,0,0
P51398,DAP3,,,0.601225168,0.525548864,,,,,,1.01589637,0,0,0,0
P53355,DAPK1,0.577086207,0.112488463,0.563252751,0.553786424,0.368377413,1.061591564,1.050867536,0.366183402,0.364795042,1.052527225,0,0,0,0
O43293,DAPK3,,,0.320646142,0.50283212,,,,,,0.75529913,0,0,0,0
Q9UER7,DAXX,,0.029289872,0.448537191,0.603659291,,,,0.118495299,0.174810868,0.921851657,0,0,0,0
Q92904,DAZL,,,0.537590514,0.375490305,,,,,,0.83100699,0,0,0,0
Q9UBU7,DBF4,,0.084717368,0.575258617,0.67845861,,,,0.304415772,0.331467872,1.068652973,0,0,0,0
P07108,DBI,,,0.500780019,0.565899403,,,,,,0.990171767,0,0,0,0
Q9Y4B6,DCAF1,,,0.558289558,0.194145569,,,,,,0.534010409,0,0,0,0
P43146,DCC,,,0.428906604,0.355643778,,,,,,0.826244198,0,0,0,0
Q9UHG0,DCDC2,0.560377698,,,0.550964685,,,1.049682034,,,,0,0,0,0
O00399,DCTN6,0.560377698,,0.445309199,,,0.921937834,,,,,,0,0,0
O43602,DCX,0.560377698,0.044323612,0.506625133,0.507775218,0.198903404,0.997879389,0.999254131,0.182140522,0.182478563,1.006398487,0,0,0,0
P0DPQ6,DDIT3,,,0.23941546,0.802998053,,,,,,0.638908303,0,0,0,0
Q92499,DDX1,,0.113869358,0.615894716,0.349647748,,,,0.378443272,0.372072801,0.787787538,0,0,0,0
Q9UMR2,DDX19B,,0.02317046,,0.117124263,,,,,0.096605874,,0,0,0,0
Q9H8H2,DDX31,0.280188849,,0.666822982,0.385925453,,0.684817212,0.720813547,,,0.837701842,0,0,0,0
O00148,DDX39A,,,0.615520088,0.323804192,,,,,,0.750063549,0,0,0,0
O00571,DDX3X,0.591513001,0.357766404,0.719793072,0.58574593,0.800524681,1.086479478,1.085165542,0.801213722,0.800898974,1.080166811,1,0,0,0
Q86XP3,DDX42,0.280188849,0.125117749,0.641032582,0.154951161,0.432112856,0.683635993,0.514057536,0.406919426,0.564712248,0.466184726,0,0,0,0
O15263,DEFB4A,,,0.368134295,0.126458377,,,,,,0.401778316,0,0,0,0
P17661,DES,,0.174838651,0.59498473,0.555466954,,,,0.498994415,0.496615504,1.050936871,0,0,0,0
P00374,DHFR,0.581534108,,0.471743066,0.79989454,,0.952931502,1.078942976,,,0.953346901,0,0,0,0
Q9NR28,DIABLO,,0.003959669,0.353022363,0.814034034,,,,-0.012929213,0.208735865,0.804206239,0,0,0,0
Q9UPY3,DICER1,,0.185098677,0.529729466,0.327971761,,,,0.516505882,0.559629455,0.762517353,0,0,0,0
P49895,DIO1,,,0.540859177,0.259988776,,,,,,0.652430129,0,0,0,0
P55073,DIO3,,,0.43189214,0.452339979,,,,,,0.925764238,0,0,0,0
Q8TF46,DIS3L,0.247200254,0.192978265,0.67174403,0.42051125,0.632986562,0.632795336,0.650319329,0.540861447,0.544490696,0.883483974,0,0,0,0
O94907,DKK1,0.614522703,0.103467308,0.596564368,0.821096862,0.355686144,1.09505836,1.116062779,0.351935128,0.413438922,1.096837393,0,0,1,0
Q9UBU2,DKK2,,0.119252155,0.636117055,0.361523578,,,,0.393843498,0.384064213,0.804194213,0,0,0,0
Q9UBP4,DKK3,0.548545512,,0.429100988,0.742511661,,0.902432072,1.039294113,,,0.896652672,0,0,0,0
Q96QB1,DLC1,0.544097612,,0.510821014,0.747298108,,1.005154172,1.034434948,,,0.996151195,0,0,0,0
P09622,DLD,,,0.403341467,0.314057658,,,,,,0.770696686,0,0,0,0
O00548,DLL1,,,0.593610316,0.804845033,,,,,,1.092420188,0,0,0,0
Q9NYJ7,DLL3,,,0.577370633,0.650180172,,,,,,1.071834883,0,0,0,0
Q9NR61,DLL4,,,0.528097244,0.364158997,,,,,,0.816208215,0,0,0,0
Q9UGM3,DMBT1,0.520004818,0.301792347,0.697583234,0.599581183,0.723139943,1.005666451,1.009534255,0.719646508,0.71707828,1.095159593,0,0,0,0
Q8NFW5,DMBX1,0.280188849,,,0.129885924,,,0.445864611,,,,0,0,0,0
P31689,DNAJA1,,,0.59731389,0.630330735,,,,,,1.094805054,0,0,0,0
Q96EY1,DNAJA3,,,0.570553918,0.357795097,,,,,,0.802119933,0,0,0,0
O75190,DNAJB6,,,0.569339711,0.665912903,,,,,,1.062344045,0,0,0,0
Q9Y5T4,DNAJC15,0.313177444,0.055123989,0.648380856,0.520576052,0.188710482,0.734278646,0.740981879,0.255458087,0.216155931,1.007168809,0,0,0,0
Q8NFT8,DNER,0.5826172,,0.526795134,0.698628347,,1.019126825,1.076597366,,,1.013558728,0,0,1,0
O00429,DNM1L,,,0.450231872,0.522138831,,,,,,0.933894699,0,0,0,0
P26358,DNMT1,0.756855519,,0.47636005,0.707893817,,0.95577601,1.208738438,,,0.953880311,1,0,1,0
Q9Y6K1,DNMT3A,0.597814194,,0.423440596,0.680500026,,0.88989283,1.093418972,,,0.887316106,0,0,0,0
Q9UBC3,DNMT3B,0.593366293,0.077851402,0.447417558,0.698802528,0.292530086,0.921234603,1.088387092,0.265131764,0.322980246,0.918029864,0,0,0,0
P04053,DNTT,,0.117096552,0.264036695,0.221380572,,,,0.417952328,0.451380597,0.680571507,0,0,0,0
Q96HP0,DOCK6,,0.149855016,,0.531954361,,,,,0.444628183,,0,0,0,0
Q9BZG8,DPH1,,0.186866305,0.619687216,0.121827222,,,,0.523821965,0.505365419,0.39599886,0,0,0,0
Q12882,DPYD,,,0.360639507,0.753903771,,,,,,0.807770491,0,0,0,0
Q14195,DPYSL3,,0.198452984,0.642983501,0.663965947,,,,0.547154048,0.549530259,1.142122464,0,0,0,0
P35462,DRD3,,,0.408297824,0.029860295,,,,,,0.108350348,0,0,0,0
P21917,DRD4,0.478120421,,0.342835716,0.340141549,,0.793954508,0.789895582,,,0.838699281,0,0,0,0
Q9NZJ0,DTL,0.478120421,,,0.673199423,,,0.955848138,,,,0,0,0,0
P51452,DUSP3,,,0.543777774,0.606505299,,,,,,1.036581412,0,0,0,0
Q13115,DUSP4,,,0.53882568,0.872065387,,,,,,1.038433308,0,0,0,0
O14641,DVL2,0.478120421,,0.594561145,,,0.959583591,,,,,,0,0,0
Q7RTS9,DYM,,,0.559703,0.382980432,,,,,,0.83878213,0,0,0,0
P63167,DYNLL1,0.560377698,,,0.311571294,,,0.734205015,,,,0,0,0,0
Q13627,DYRK1A,,,0.479996244,0.126458377,,,,,,0.391013412,0,0,0,0
Q01094,E2F1,0.593366293,,0.521391269,0.77358036,,1.011723987,1.090250531,,,1.009780391,0,0,1,0
Q16254,E2F4,,,0.444338064,0.527086297,,,,,,0.925479146,0,0,0,0
Q15329,E2F5,,,0.539284391,0.707724781,,,,,,1.027991783,0,0,0,0
Q9H4W6,EBF3,0.544097612,,,0.355643778,,,0.801764822,,,,0,0,0,0
P05305,EDN1,,,0.081860565,0.857663722,,,,,,0.38587551,0,0,0,0
P25101,EDNRA,0.610074803,,,0.685453289,,,1.106622029,,,,0,0,0,0
P24530,EDNRB,,,0.347030817,0.877620588,,,,,,0.805966175,0,0,0,0
O75530,EED,,,0.587415281,0.152851951,,,,,,0.455036655,0,0,0,0
P29692,EEF1D,0.313177444,0.06838803,0.56765817,0.678085963,0.237145639,0.736128785,0.73532825,0.262973323,0.295693041,1.060191264,0,0,0,0
P13639,EEF2,,,0.431366278,0.624380644,,,,,,0.898598382,0,0,0,0
O00418,EEF2K,0.395863144,0.024358402,0.610496597,0.313437975,0.084979755,0.852370211,0.772480387,0.164581899,0.063769949,0.734622004,0,0,0,0
P20827,EFNA1,,,0.494664191,0.762916502,,,,,,0.977958651,0,0,0,0
P52797,EFNA3,0.379154635,,0.595220821,0.084637677,,0.83038794,0.282869874,,,0.308882268,0,0,0,0
P52798,EFNA4,,,0.624458804,0.645026552,,,,,,1.123286386,0,0,0,0
P52803,EFNA5,0.511109017,,,0.504819036,,,1.003586071,,,,0,0,0,0
P98172,EFNB1,0.564825598,,0.579259838,0.693887274,,1.063121576,1.056853495,,,1.072909399,0,0,0,0
P52799,EFNB2,,,0.454802403,0.582441874,,,,,,0.931608175,0,0,0,0
O43281,EFS,0.494400507,,0.460287804,0.5349577,,0.952077978,0.986818767,,,0.944570927,0,0,1,0
